show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,month_name_added,age_of_show,duration_value,movie_duration_min,tv_seasons
s4531,tv_show,empire_games,,jim_o'brien,"czech_republic,_united_states",2018-10-05,2018,tv-14,1_season,docuseries,interviews_with_scholars_and_dramatic_reenactments_bring_to_life_the_origins_and_history-making_achievements_of_the_world's_greatest_ancient_empires.,2018.0,10.0,october,0.0,1.0,,1.0
s4532,tv_show,lost_song,,"konomi_suzuki,_yukari_tamura,_misaki_kuno,_chiaki_takahashi,_seiichiro_yamashita,_asami_seto,_yu_serizawa,_ai_kayano,_tsuyoshi_koyama,_yuto_suzuki,_mitsuru_ogata,_hiroshi_ito",japan,2018-10-05,2018,tv-14,1_season,"anime_series,_international_tv_shows","war_looms_over_the_kingdom_of_neunatia,_where_two_young_women_are_both_burdened_and_blessed_by_the_power_of_song.",2018.0,10.0,october,0.0,1.0,,1.0
s4533,movie,malevolent,olaf_de_fleur,"florence_pugh,_ben_lloyd-hughes,_celia_imrie,_james_cosmo,_scott_chambers,_georgina_bevan",united_kingdom,2018-10-05,2018,tv-ma,89_min,"horror_movies,_thrillers","a_brother-sister_team_who_fake_paranormal_encounters_for_cash_get_more_than_they_bargained_for_when_a_job_at_a_haunted_estate_turns_very,_very_real.",2018.0,10.0,october,0.0,89.0,89.0,
s4534,movie,private_life,tamara_jenkins,"paul_giamatti,_kathryn_hahn,_kayli_carter,_molly_shannon,_john_carroll_lynch,_denis_o'hare,_desmin_borges,_tracee_chimo,_siobhan_fallon_hogan,_emily_robinson",united_states,2018-10-05,2018,r,124_min,"comedies,_dramas,_independent_movies","struggling_to_conceive,_a_couple_in_their_40s_are_almost_out_of_options_–_until_a_sliver_of_hope_arrives_in_the_form_of_their_visiting_step-niece.",2018.0,10.0,october,0.0,124.0,124.0,
s4535,movie,super_monsters_save_halloween,,"elyse_maloway,_vincent_tong,_erin_matthews,_andrea_libman,_alessandro_juliani,_nicole_anthony,_diana_kaarina,_ian_james_corlett,_britt_mckillip,_kathleen_barr",,2018-10-05,2018,tv-y,25_min,children_&_family_movies,"the_super_monsters_use_their_powers_to_get_their_neighbors_in_the_halloween_spirit,_then_help_a_nervous_friend_see_there's_nothing_to_be_afraid_of.",2018.0,10.0,october,0.0,25.0,25.0,
s4536,tv_show,yg_future_strategy_office,,"seungri,_yoo_byung_jae,_lee_jai-jin,_jinu,_son_se-bin,_kim_ga-eun,_park_choong-hwan,_baek_yeong-gwang,_choi_sin-deuk",south_korea,2018-10-05,2018,tv-ma,1_season,"international_tv_shows,_korean_tv_shows,_tv_comedies","k-pop_star_seungri,_bigbang's_youngest_member,_tries_to_lead_a_team_of_bumbling_staff_at_yg's_future_strategy_office_in_this_mockumentary_sitcom.",2018.0,10.0,october,0.0,1.0,,1.0
s4537,tv_show,violet_evergarden:_special,,"yui_ishikawa,_takehito_koyasu,_daisuke_namikawa,_aya_endo,_kouki_uchiyama,_minori_chihara,_haruka_tomatsu,_yoko_hikasa",,2018-10-04,2018,tv-pg,1_season,"anime_series,_international_tv_shows,_romantic_tv_shows","auto_memory_doll_violet_evergarden_writes_letters_for_people_who_can’t,_learning_about_her_war-torn_country_and_her_own_hardened_heart_along_the_way.",2018.0,10.0,october,0.0,1.0,,1.0
s4538,movie,the_black_prince,kavi_raz,"satinder_sartaaj,_shabana_azmi,_jason_flemyng,_amanda_root,_rup_magon,_sophie_stevens,_keith_duffy,_david_essex,_leanne_joyce,_ranjit_singh_shubh","united_kingdom,_india,_united_states",2018-10-03,2017,pg-13,121_min,"dramas,_international_movies","after_being_exiled_to_england_as_a_child,_a_punjabi_prince_struggles_to_return_to_his_homeland_and_his_sikh_faith_in_this_historical_drama.",2018.0,10.0,october,1.0,121.0,121.0,
s4539,movie,truth_or_dare,nick_simon,"cassandra_scerbo,_brytni_sarpy,_mason_dye,_harvey_guillen,_luke_baines,_ricardo_hoyos,_alexxis_lemire,_christina_masterson,_heather_langenkamp",united_states,2018-10-03,2017,tv-ma,88_min,horror_movies,"a_game_of_""truth_or_dare""_among_college_friends_on_spring_break_turns_deadly_when_a_demon_seems_determined_to_use_it_to_kill_them_all.",2018.0,10.0,october,1.0,88.0,88.0,
s4540,movie,death_race:_beyond_anarchy,don_michael_paul,"zach_mcgowan,_danny_glover,_frederick_koehler,_danny_trejo,_christine_marzano,_cassie_clare,_yennis_cheung,_lucy_aarden","united_states,_bulgaria",2018-10-02,2017,r,111_min,action_&_adventure,"an_ex-racecar_driver_is_sent_to_a_barbaric_prison_where,_to_get_pardoned,_he_must_defeat_the_inmate_known_as_frankenstein_in_a_lethal_""death_race.""",2018.0,10.0,october,1.0,111.0,111.0,
s4541,movie,eric_ldle's_what_about_dick?,"eric_idle,_aubrey_powell","russell_brand,_billy_connolly,_tim_curry,_eric_idle,_eddie_izzard,_jane_leeves,_jim_piddock,_tracey_ullman,_sophie_winkleman",united_states,2018-10-02,2012,tv-ma,81_min,"comedies,_music_&_musicals","in_a_madcap_stage_play_from_monty_python_icon_eric_idle,_comic_greats_perform_the_decline_and_fall_of_the_british_empire_..._as_told_through_a_piano.",2018.0,10.0,october,6.0,81.0,81.0,
s4542,movie,joe_rogan:_strange_times,anthony_giordano,joe_rogan,,2018-10-02,2018,tv-ma,64_min,stand-up_comedy,"outspoken_as_ever,_comedian_joe_rogan_takes_on_current_culture,_pro_wrestling,_pot_laws,_cats,_vegans_and_more_in_a_stand-up_special_shot_in_boston.",2018.0,10.0,october,0.0,64.0,64.0,
s4543,tv_show,monty_python_best_bits_(mostly),,"hugh_bonneville,_graham_chapman,_john_cleese,_terry_gilliam,_eric_idle,_terry_jones,_michael_palin",united_kingdom,2018-10-02,2014,tv-ma,1_season,"british_tv_shows,_docuseries,_tv_comedies","prominent_comedians_pay_tribute_to_monty_python's_best_work_in_this_five-part_series,_along_with_selected_clips_of_sketches.",2018.0,10.0,october,4.0,1.0,,1.0
s4544,movie,monty_python_conquers_america,will_yapp,"graham_chapman,_eric_idle,_terry_jones,_michael_palin,_terry_gilliam,_john_cleese",,2018-10-02,2008,tv-ma,55_min,documentaries,follow_the_evolution_of_the_british_sketch_comedy_troupe_that_redefined_humor_and_shaped_an_entire_generation_of_american_comics.,2018.0,10.0,october,10.0,55.0,55.0,
s4545,movie,"monty_python_live_(mostly):_one_down,_five_to_go",eric_idle,"john_cleese,_terry_gilliam,_eric_idle,_terry_jones,_michael_palin",united_kingdom,2018-10-02,2014,tv-ma,137_min,comedies,"live_from_london_in_a_sold-out_final_show,_surviving_members_of_the_british_comedy_troupe_reprise_old_roles_and_break_out_in_irreverent_song_and_dance.",2018.0,10.0,october,4.0,137.0,137.0,
s4546,movie,monty_python:_before_the_flying_circus,will_yapp,"graham_chapman,_eric_idle,_terry_jones,_michael_palin,_terry_gilliam,_john_cleese",united_kingdom,2018-10-02,2000,tv-ma,56_min,"comedies,_documentaries","discover_how_six_seemingly_ordinary_but_supremely_talented_men_became_monty_python,_sketch_comedy's_revolutionary_comedy_troupe.",2018.0,10.0,october,18.0,56.0,56.0,
s4547,movie,monty_python:_live_at_aspen,,"robert_klein,_john_cleese,_terry_gilliam,_eric_idle,_terry_jones,_michael_palin,_graham_chapman,_eddie_izzard",united_states,2018-10-02,1998,tv-ma,58_min,"comedies,_documentaries",the_members_of_monty_python_reunite_on_stage_to_talk_about_making_their_iconic_show_that_changed_sketch_comedy_forever.,2018.0,10.0,october,20.0,58.0,58.0,
s4548,movie,monty_python:_live_at_the_hollywood_bowl,"terry_hughes,_ian_macnaughton","graham_chapman,_john_cleese,_terry_gilliam,_eric_idle,_terry_jones,_michael_palin,_neil_innes,_carol_cleveland",united_kingdom,2018-10-02,1982,r,80_min,comedies,"film_clips_and_terry_gilliam_animations_feature_in_this_live-to-tape_performance_of_greatest_hits,_including_""travel_agent""_and_""solo_wrestling.""",2018.0,10.0,october,36.0,80.0,80.0,
s4549,movie,monty_python:_the_meaning_of_live,"roger_graef,_james_rogan","john_cleese,_terry_gilliam,_eric_idle,_terry_jones,_michael_palin,_mike_myers,_graham_chapman,_stephen_hawking",united_kingdom,2018-10-02,2014,tv-ma,94_min,documentaries,"from_heyday_to_curtain_call,_this_documentary_offers_a_rare_glimpse_of_the_legendary_monty_python_troupe_as_it_stages_live_shows_after_a_long_hiatus.",2018.0,10.0,october,4.0,94.0,94.0,
s4550,tv_show,monty_python's_almost_the_truth,,"graham_chapman,_eric_idle,_john_cleese,_michael_palin,_terry_gilliam,_terry_jones",united_kingdom,2018-10-02,2009,tv-ma,1_season,"british_tv_shows,_docuseries","the_legacy_of_comedy_group_monty_python,_whose_irreverent_brand_of_humor_has_tickled_the_ribs_of_millions,_is_explored_in_this_documentary.",2018.0,10.0,october,9.0,1.0,,1.0
s4551,tv_show,monty_python's_fliegender_zirkus,,"graham_chapman,_john_cleese,_eric_idle,_terry_jones,_michael_palin,_connie_booth","united_kingdom,_west_germany",2018-10-02,1972,tv-ma,1_season,"international_tv_shows,_tv_comedies","the_pythons_elevate_the_absurd_to_new_heights_and_bring_their_sketches_to_german_tv,_working_in_phonetic_german,_at_times_with_an_australian_accent.",2018.0,10.0,october,46.0,1.0,,1.0
s4552,tv_show,monty_python's_flying_circus,,"john_cleese,_graham_chapman,_terry_jones,_eric_idle,_michael_palin,_terry_gilliam",united_kingdom,2018-10-02,1974,tv-14,4_seasons,"british_tv_shows,_classic_&_cult_tv,_international_tv_shows","the_monty_python_players_make_their_mark_with_a_winning_mix_of_wit,_ingenuity_and_brilliant_timing_–_and_a_penchant_for_mockery_and_cross-dressing.",2018.0,10.0,october,44.0,4.0,,4.0
s4553,movie,monty_python's_life_of_brian,terry_jones,"graham_chapman,_john_cleese,_terry_gilliam,_eric_idle,_terry_jones,_michael_palin,_terence_bayler,_carol_cleveland",united_kingdom,2018-10-02,1979,r,94_min,"classic_movies,_comedies,_cult_movies","born_in_a_stable_in_judea,_brian_grows_up_to_join_a_group_of_anti-roman_zealots,_but_his_fate_keeps_getting_confused_with_that_of_a_certain_carpenter.",2018.0,10.0,october,39.0,94.0,94.0,
s4554,tv_show,monty_python's_personal_best,,"john_cleese,_terry_gilliam,_terry_jones,_graham_chapman,_michael_palin,_eric_idle","united_states,_united_kingdom",2018-10-02,2005,tv-ma,1_season,"british_tv_shows,_tv_comedies",original_members_of_the_iconic_monty_python_comedy_troupe_pick_their_all-time_favorite_sketches_from_their_groundbreaking_television_series.,2018.0,10.0,october,13.0,1.0,,1.0
s4555,movie,parrot_sketch_not_included:_twenty_years_of_monty_python,ian_macnaughton,"steve_martin,_john_cleese,_graham_chapman,_terry_gilliam,_eric_idle,_terry_jones,_michael_palin,_carol_cleveland,_connie_booth",united_kingdom,2018-10-02,1989,tv-14,72_min,comedies,"presented_by_steve_martin,_this_anthology_draws_from_“flying_circus”_and_“fliegender_zirkus”_to_mark_the_20th_anniversary_of_the_tv_series.",2018.0,10.0,october,29.0,72.0,72.0,
s4556,movie,the_meaning_of_monty_python,albert_sharpe,,united_kingdom,2018-10-02,2013,tv-ma,60_min,documentaries,"five_pythons_reflect_on_their_creative_process,_politics,_television_and_the_making_of_their_award-winning_final_film,_""the_meaning_of_life.""",2018.0,10.0,october,5.0,60.0,60.0,
s4557,movie,25_kille,simranjit_singh_hundal,"guggu_gill,_yograj_singh,_sonia_mann,_jimmy_sharma,_sapna_bassi,_lakha_lakhwinder_singh,_sandeep_kaur_sandy,_sardar_sohi",india,2018-10-01,2016,tv-14,140_min,"action_&_adventure,_dramas,_international_movies","four_brothers_learn_that_they_have_inherited_ancestral_land,_but_must_fight_to_claim_it_when_a_greedy_feudal_lord_threatens_to_take_it_over.",2018.0,10.0,october,2.0,140.0,140.0,
s4558,movie,a_witches'_ball,justin_g._dyck,"morgan_neundorf,_karen_slater,_loukia_ioannou,_will_ennis,_renee_stein,_keith_cooper,_paul_mason,_lisa_scenna,_ashley_rogan",canada,2018-10-01,2017,pg,91_min,children_&_family_movies,"beatrix_can't_wait_to_be_inducted_as_a_witch,_but_an_unfortunate_incident_threatens_to_take_her_pending_title_away_if_she_doesn't_act_fast.",2018.0,10.0,october,1.0,91.0,91.0,
s4559,movie,agyaat,ram_gopal_varma,"adesh_bhardwaj,_rasika_dugal,_joy_fernandes,_ravi_kale,_ishtiyak_khan,_priyanka_kothari,_kali_prasad_mukherjee,_nitin_reddy,_gautam_rode,_howard_rosemeyer",india,2018-10-01,2009,tv-14,97_min,"horror_movies,_international_movies",a_film_crew_shooting_in_a_remote_forested_location_begins_losing_members_one_by_one_to_a_mysterious_entity_that_they_cannot_see_or_hear.,2018.0,10.0,october,9.0,97.0,97.0,
s4560,movie,anjaan,n._linguswamy,"suriya,_samantha_ruth_prabhu,_vidyut_jammwal,_manoj_bajpayee,_soori",india,2018-10-01,2014,tv-14,146_min,"action_&_adventure,_dramas,_international_movies","mild-mannered_krishna_comes_to_mumbai_to_search_for_his_gang-leader_brother,_and_quickly_finds_himself_in_way_over_his_head.",2018.0,10.0,october,4.0,146.0,146.0,
s4561,movie,bathinda_express,deep_joshi,"deep_joshi,_jasmine_kaur,_mohit_bhaskar,_vijay_s._kumar,_prince_kanwaljit_singh,_tarlochan_singh,_harsh_sethi",india,2018-10-01,2016,tv-14,118_min,"dramas,_international_movies,_sports_movies",an_ambitious_young_athlete_endeavors_to_revive_his_floundering_running_career_after_falling_prey_to_negative_influences.,2018.0,10.0,october,2.0,118.0,118.0,
s4562,movie,delhi_6,rakeysh_omprakash_mehra,"abhishek_bachchan,_sonam_kapoor,_waheeda_rehman,_om_puri,_prem_chopra,_atul_kulkarni,_pavan_malhotra,_divya_dutta,_deepak_dobriyal,_sheeba_chaddha",india,2018-10-01,2009,tv-14,128_min,"dramas,_international_movies","in_the_ancient_walled_city_of_delhi,_an_american-born_indian_finds_himself_on_an_unexpected_inner_journey_as_he_learns_about_himself_and_his_roots.",2018.0,10.0,october,9.0,128.0,128.0,
s4563,movie,dev.d,anurag_kashyap,"abhay_deol,_mahie_gill,_kalki_koechlin,_sindbad_phgura,_ammo_'too_sweet',_jimi_the_quiff,_parakh_madan",india,2018-10-01,2009,tv-ma,137_min,"dramas,_international_movies,_romantic_movies","because_they_come_from_different_castes,_the_son_of_a_tax_collector_and_his_true_love_are_not_allowed_to_marry,_sending_them_down_divergent_paths.",2018.0,10.0,october,9.0,137.0,137.0,
s4564,movie,dil_vil_pyaar_vyaar,manjeet_maan,"gurdas_maan,_neeru_bajwa,_jassi_gill,_rajiv_thakur,_khushdeed_maan,_manav_vij,_raj_jhinger,_shruti_sodhi,_meher_vij",india,2018-10-01,2014,tv-pg,145_min,"international_movies,_music_&_musicals,_romantic_movies","agam_singh's_brothers_mean_everything_to_him,_so_while_he_promises_not_to_marry,_he_tries_to_get_them_to_marry_–_but_they_want_him_to_marry_first.",2018.0,10.0,october,4.0,145.0,145.0,
s4565,movie,dushman,shagufta_rafique,"kartar_cheema,_jashan_singh,_sakshi_gulati,_gulshan_grover,_savita_bhatti,_yashpal_sharma,_mohit_sharma,_sukhwinder_sohi",,2018-10-01,2017,tv-14,141_min,"dramas,_international_movies",an_indian_hotel_waiter_forms_an_unlikely_bond_with_a_pakistani_colleague_when_the_establishment’s_criminal_owner_threatens_to_ruin_both_their_lives.,2018.0,10.0,october,1.0,141.0,141.0,
s4566,movie,ek_main_aur_ekk_tu,shakun_batra,"kareena_kapoor,_imran_khan,_boman_irani,_ram_kapoor,_ratna_pathak_shah,_zenobia_shroff,_soniya_mehra,_akshat_verma,_dana_lewis,_rajesh_khattar",india,2018-10-01,2012,tv-14,106_min,"comedies,_international_movies,_romantic_movies",bollywood_stars_imran_khan_and_kareena_kapoor_pair_up_to_play_exceptionally_dissimilar_lovers_in_this_lighthearted_romantic_comedy.,2018.0,10.0,october,6.0,106.0,106.0,
s4567,movie,freedom_at_midnight,tinu_pappachan,"antony_varghese,_vinayakan,_chemban_vinod_jose,_tito_wilson,_sinoj_varghese,_aswathy_manoharan",,2018-10-01,2018,tv-ma,135_min,"dramas,_independent_movies,_international_movies","jailed_after_becoming_entangled_in_the_murder_of_a_cop,_a_prisoner_assembles_a_team_of_inmates_to_hatch_a_plan_for_making_a_getaway.",2018.0,10.0,october,0.0,135.0,135.0,
s4568,movie,haani,amitoj_mann,"sarabjit_cheema,_mahreen_kaleka,_harbhajan_mann,_anuj_sachdeva,_rupan_bal,_sonia_mann",india,2018-10-01,2013,tv-14,137_min,"dramas,_international_movies,_music_&_musicals","when_a_man_discovers_that_he_can_communicate_with_his_grandfather's_spirit,_it_leads_to_two_love_stories_intertwining_50_years_apart.",2018.0,10.0,october,5.0,137.0,137.0,
s4569,movie,happy_go_lucky,amarpreet_g_s_chabbra,"amrinder_gill,_harish_verma,_sumeet_sandhu,_gurpreet_guggi,_b.n._sharma,_praneet_bhatt,_kuldeep_sharma",india,2018-10-01,2014,tv-14,129_min,"comedies,_international_movies,_music_&_musicals","three_sisters_seem_to_be_ideal_brides_for_three_brothers._but_when_the_girls'_father_won't_allow_the_marriages,_the_boys_use_trickery_to_pull_it_off.",2018.0,10.0,october,4.0,129.0,129.0,
s4570,movie,harishchandrachi_factory,paresh_mokashi,"nandu_madhav,_vibhawari_deshpande,_ambarish_deshpande,_mohit_gokhale,_dilip_joglekar,_dheeresh_joshi,_ketan_karande,_atharva_karve,_mayur_khandge,_sandip_pathak",india,2018-10-01,2009,tv-pg,99_min,"dramas,_international_movies","against_a_backdrop_of_burgeoning_social_unrest,_a_neophyte_filmmaker_makes_history_in_1913_as_the_director_of_india's_first_feature-length_film.",2018.0,10.0,october,9.0,99.0,99.0,
s4571,tv_show,hot_date,,"emily_axford,_brian_murphy",united_states,2018-10-01,2018,tv-ma,1_season,"romantic_tv_shows,_tv_comedies",interconnected_sketches_and_performances_skewer_the_madness_and_misunderstandings_of_modern_relationships.,2018.0,10.0,october,0.0,1.0,,1.0
s4572,movie,jagga_jasoos,anurag_basu,"ranbir_kapoor,_katrina_kaif,_saurabh_shukla,_saswata_chatterjee,_rajatabha_dutta,_saravajeet_tiwari",india,2018-10-01,2017,tv-14,155_min,"action_&_adventure,_comedies,_international_movies","an_eccentric,_self-proclaimed_detective_goes_on_an_action-packed_hunt_for_his_missing_father,_with_an_awkward_but_adventurous_journalist_by_his_side.",2018.0,10.0,october,1.0,155.0,155.0,
s4573,movie,jatt_james_bond,rohit_jugraj,"gippy_grewal,_gurpreet_guggi,_zarine_khan",india,2018-10-01,2014,tv-14,142_min,"comedies,_dramas,_international_movies","shinda_loves_laali_but_can't_have_her,_so_he_and_his_friends_come_up_with_an_elaborate_plan_to_solve_all_their_problems_and_win_her.",2018.0,10.0,october,4.0,142.0,142.0,
s4574,movie,jodhaa_akbar,ashutosh_gowariker,"hrithik_roshan,_aishwarya_rai_bachchan,_sonu_sood,_poonam_sinha,_suhasini_mulay,_ila_arun,_raza_murad,_kulbhushan_kharbanda,_abeer_abrar",india,2018-10-01,2008,tv-14,214_min,"action_&_adventure,_dramas,_international_movies","in_16th-century_india,_what_begins_as_a_strategic_alliance_between_a_mughal_emperor_and_a_hindu_princess_becomes_a_genuine_opportunity_for_true_love.",2018.0,10.0,october,10.0,214.0,214.0,
s4575,movie,judge_singh_llb,atharv_baluja,"ravinder_grewal,_b.n._sharma,_sardar_sohi,_chandan_prabhakar,_anita_devgan,_harpal_singh,_hardeep_gill,_surbhi_mahendru",india,2018-10-01,2015,tv-pg,137_min,"comedies,_dramas,_international_movies","framed_by_a_politician_for_committing_murder,_a_lower-class_boy_hires_the_only_counsel_he_can_afford:_a_lawyer_with_no_courtroom_experience.",2018.0,10.0,october,3.0,137.0,137.0,
s4576,movie,kaminey,vishal_bhardwaj,"shahid_kapoor,_priyanka_chopra,_deb_mukherjee,_shivkumar_subramaniam,_chandan_roy_sanyal,_hrishikesh_joshi,_amole_gupte,_patricia_bull,_carlos_paca,_eric_santos",india,2018-10-01,2009,tv-14,128_min,"dramas,_international_movies,_music_&_musicals","a_young_man_pursues_his_dreams_of_wealth_by_breaking_the_law,_while_his_twin_brother_tries_to_better_his_life_through_hard_work_and_honesty.",2018.0,10.0,october,9.0,128.0,128.0,
s4577,movie,khido_khundi,rohit_jugraj,"ranjit_bawa,_mandy_takhar,_manav_vij,_elnaaz_norouzi,_mahavir_bhullar,_guggu_gill,_seema_kaushal,_sukhbir_singh",india,2018-10-01,2018,tv-14,151_min,"dramas,_international_movies,_sports_movies",an_embittered_former_hockey_star_must_engage_with_the_sport_again_to_help_his_brother_assemble_a_team_for_a_momentous_match_against_the_british.,2018.0,10.0,october,0.0,151.0,151.0,
s4578,movie,khoobsurat,shashanka_ghosh,"sonam_kapoor,_fawad_khan,_kiron_kher,_ratna_pathak_shah,_amir_raza_hussain,_ashok_banthia,_kaizaad_kotwal,_rishabh_chaddha",india,2018-10-01,2014,tv-14,121_min,"comedies,_international_movies,_romantic_movies",a_free-spirited_doctor_is_hired_to_assist_an_injured_king_and_winds_up_challenging_his_family's_tradition-bound_lifestyle_as_she_falls_for_his_son.,2018.0,10.0,october,4.0,121.0,121.0,
s4579,movie,kisaan,puneet_sira,"jackie_shroff,_arbaaz_khan,_sohail_khan,_diya_mirza,_nauheed_cyrusi,_sharat_saxena,_dalip_tahil,_vishwajeet_pradhan,_sarfaraz_khan",india,2018-10-01,2009,tv-14,101_min,"action_&_adventure,_dramas,_international_movies",a_bitter_family_battle_ensues_between_a_father_and_his_sons_when_a_businessman_makes_a_deal_that_entices_farmers_to_sell_off_their_properties.,2018.0,10.0,october,9.0,101.0,101.0,
s4580,movie,kismat_konnection,aziz_mirza,"shahid_kapoor,_vidya_balan,_juhi_chawla,_om_puri,_vishal_malhotra,_karanvir_bohra,_amit_varma",india,2018-10-01,2008,tv-14,145_min,"comedies,_dramas,_international_movies","a_man_finds_his_lucky_charm_in_the_form_of_a_woman_whom_he_had_once_clashed_with_on_every_level,_but_on_whose_presence_he_must_now_rely_to_succeed.",2018.0,10.0,october,10.0,145.0,145.0,
s4581,movie,kurbaan,renzil_d'silva,"kareena_kapoor,_saif_ali_khan,_om_puri,_diya_mirza,_vivek_oberoi,_kulbhushan_kharbanda,_kiron_kher,_rupinder_nagra,_nauheed_cyrusi",india,2018-10-01,2009,tv-14,147_min,"international_movies,_thrillers","when_a_young_indian_couple_moves_to_the_american_suburbs,_they_are_shocked_to_discover_that_they've_become_enmeshed_in_a_secret_terrorist_plot.",2018.0,10.0,october,9.0,147.0,147.0,
s4582,movie,lock,smeep_kang,"gippy_grewal,_gurpreet_guggi,_smeep_kang,_geeta_basra,_karamjit_anmol,_harpal_singh,_vikram_grover,_priyanka_sharma",india,2018-10-01,2016,tv-14,90_min,"dramas,_international_movies","a_disillusioned_rickshaw_driver_in_punjab_dreams_of_moving_to_dubai,_but_his_plan_to_butter_up_his_would-be_benefactor_goes_horribly_wrong.",2018.0,10.0,october,2.0,90.0,90.0,
s4583,movie,luv_shuv_tey_chicken_khurana,sameer_sharma,"kunal_kapoor,_huma_qureshi,_rajesh_sharma,_vipin_sharma,_dolly_ahluwalia,_vinod_nagpal,_rahul_bagga,_rajendra_sethi,_munish_makhija,_herry_tangri",india,2018-10-01,2012,tv-14,129_min,"comedies,_international_movies,_romantic_movies","fleeing_london_to_evade_a_gangland_debt_collector,_omi_khurana_returns_to_his_native_village_in_india,_passing_himself_off_as_a_successful_lawyer.",2018.0,10.0,october,6.0,129.0,129.0,
s4584,movie,"main,_meri_patni_aur_woh",chandan_arora,"rajpal_yadav,_rituparna_sengupta,_kay_kay_menon,_varun_bandola,_vinod_nagpal,_naseeruddin_shah",india,2018-10-01,2005,tv-pg,129_min,"comedies,_dramas,_international_movies","an_ordinary-looking_guy_weds_the_woman_of_his_dreams,_but_his_jealousy_threatens_to_destroy_their_union_in_this_lighthearted_tale_of_marital_mismatch.",2018.0,10.0,october,13.0,129.0,129.0,
s4585,movie,manje_bistre,baljit_singh_deo,"gippy_grewal,_sonam_bajwa,_karamjit_anmol,_jaggi_singh,_b.n._sharma,_hobby_dhaliwal,_rana_ranbir,_sardar_sohi,_anita_devgan,_harby_sangha",india,2018-10-01,2017,tv-14,136_min,"comedies,_dramas,_international_movies","while_prepping_for_a_family_wedding,_a_young_man_falls_for_his_sister’s_friend,_who_has_already_been_promised_to_someone_else.",2018.0,10.0,october,1.0,136.0,136.0,
s4586,movie,motor_mitraan_di,amitoj_mann,"gurpreet_guggi,_happy_raikoti,_vikram_singh,_sonia_mann,_yograj_singh,_sardar_sohi,_harsharan_singh,_anita_meet,_prakash_gadhu,_gurmeet_sajan",india,2018-10-01,2016,tv-pg,117_min,"comedies,_international_movies","when_three_brothers_unwittingly_get_entangled_in_a_murder_associated_with_a_fraudulent_ashram_leader,_they_set_out_to_expose_him_to_society_as_a_fake.",2018.0,10.0,october,2.0,117.0,117.0,
s4587,movie,mugamoodi,mysskin,"jiiva,_pooja_hegde,_narain,_nasser,_girish_karnad,_anupama_kumar,_selvaah",india,2018-10-01,2012,tv-14,150_min,"action_&_adventure,_international_movies",a_martial_arts_specialist_accidentally_becomes_a_superhero_when_he_steps_in_–_in_costume_–_to_help_the_cops_catch_a_criminal.,2018.0,10.0,october,6.0,150.0,150.0,
s4588,movie,muran,rajan_madhav,"prasanna,_cheran,_haripriya,_nikhita,_suma_bhattacharya,_jayaprakash",india,2018-10-01,2011,tv-14,134_min,"action_&_adventure,_international_movies","when_jingle_composer_nanda's_car_breaks_down_on_his_way_to_chennai,_he_hitchhikes_there_with_arjun,_who_tries_to_rope_nanda_into_a_shady_deal.",2018.0,10.0,october,7.0,134.0,134.0,
s4589,movie,my_friend_pinto,raaghav_dar,"prateik,_kalki_koechlin,_arjun_mathur,_shruti_seth,_makrand_deshpande,_divya_dutta,_rajendranath_zutshi,_amin_hajee,_karim_hajee,_shakeel_khan",india,2018-10-01,2011,tv-14,100_min,"comedies,_international_movies,_sci-fi_&_fantasy",a_bright-eyed_villager_comes_face-to-face_with_the_gritty_realities_of_modern-day_mumbai_when_he_sets_out_to_find_his_childhood_friend.,2018.0,10.0,october,7.0,100.0,100.0,
s4590,movie,my_little_pony_equestria_girls:_forgotten_friendship,ishi_rudell,"ashleigh_ball,_andrea_libman,_rebecca_shoichet,_tabitha_st._germain,_tara_strong,_nicole_oliver",united_states,2018-10-01,2018,tv-y,44_min,children_&_family_movies,school_yearbook_editor_sunset_shimmer_has_suddenly_been_erased_from_the_memories_of_her_best_friends_and_must_find_out_how_to_fix_this.,2018.0,10.0,october,0.0,44.0,44.0,
s4591,movie,my_little_pony_equestria_girls:_rollercoaster_of_friendship,ishi_rudell,"ashleigh_ball,_andrea_libman,_rebecca_shoichet,_tabitha_st._germain,_tara_strong,_tegan_moss","united_states,_canada",2018-10-01,2018,tv-y,44_min,children_&_family_movies,"rarity_gets_a_summer_job_at_equestria_land,_making_applejack_feel_jealous._but_when_their_friends_start_vanishing,_they_must_work_together_to_find_them.",2018.0,10.0,october,0.0,44.0,44.0,
s4592,movie,my_suicide,david_lee_miller,"gabriel_sunday,_david_carradine,_mariel_hemingway,_brooke_nevin,_nora_dunn,_michael_welch,_zachary_ray_sherman,_vanessa_lengies,_tony_hale,_joe_mantegna",united_states,2018-10-01,2009,tv-ma,111_min,"comedies,_dramas,_independent_movies","after_declaring_that_he's_going_to_film_himself_committing_suicide_for_a_school_project,_archie_videotapes_reactions_from_friends_and_family.",2018.0,10.0,october,9.0,111.0,111.0,
